datetime,open,high,low,close,volume
2024-06-26 14:00:00-04:00,19984.75,19986.5,19948.25,19951.0,39403
2024-06-26 15:00:00-04:00,19951.75,20027.5,19927.25,20005.0,71688
2024-06-26 16:00:00-04:00,20004.75,20006.5,19920.25,19953.75,31224
2024-06-26 18:00:00-04:00,19946.0,19963.0,19925.5,19930.75,0
2024-06-26 19:00:00-04:00,19931.0,19931.5,19906.5,19918.75,3816
2024-06-26 20:00:00-04:00,19918.75,19919.25,19874.25,19893.75,5662
2024-06-26 21:00:00-04:00,19893.75,19922.5,19893.5,19919.5,4004
2024-06-26 22:00:00-04:00,19919.75,19936.0,19918.5,19923.75,3411
2024-06-26 23:00:00-04:00,19924.25,19929.0,19913.0,19913.0,1712
2024-06-27 00:00:00-04:00,19911.5,19944.25,19911.5,19942.5,2164
2024-06-27 01:00:00-04:00,19942.5,19958.0,19935.0,19953.25,3032
2024-06-27 02:00:00-04:00,19953.75,19966.75,19946.5,19952.25,4657
2024-06-27 03:00:00-04:00,19952.75,19973.25,19946.25,19947.5,5507
2024-06-27 04:00:00-04:00,19947.75,19963.75,19933.5,19959.25,7301
2024-06-27 05:00:00-04:00,19959.5,19977.75,19952.0,19973.0,5583
2024-06-27 06:00:00-04:00,19973.25,19992.5,19972.75,19983.5,5496
2024-06-27 07:00:00-04:00,19984.25,19985.0,19960.5,19975.0,7370
2024-06-27 08:00:00-04:00,19975.0,20005.75,19953.0,20004.0,16984
2024-06-27 09:00:00-04:00,20004.5,20101.5,19988.75,20060.25,106156
2024-06-27 10:00:00-04:00,20059.5,20116.75,20001.5,20030.5,99495
2024-06-27 11:00:00-04:00,20030.5,20039.0,19954.0,19989.75,80989
2024-06-27 12:00:00-04:00,19988.75,20058.0,19980.75,20028.75,49141
2024-06-27 13:00:00-04:00,20028.75,20066.0,20023.25,20034.25,35381
2024-06-27 14:00:00-04:00,20034.75,20046.0,19993.5,20043.5,54265
2024-06-27 15:00:00-04:00,20043.25,20061.25,20000.25,20047.75,57017
2024-06-27 16:00:00-04:00,20048.0,20079.75,20045.75,20067.5,16282
2024-06-27 18:00:00-04:00,20063.25,20089.5,20061.0,20082.25,0
2024-06-27 19:00:00-04:00,20082.75,20096.75,20082.75,20095.0,1721
2024-06-27 20:00:00-04:00,20096.0,20103.5,20082.5,20084.5,3179
2024-06-27 21:00:00-04:00,20084.0,20134.0,20082.75,20129.5,6519
2024-06-27 22:00:00-04:00,20129.5,20140.25,20122.0,20133.0,4369
2024-06-27 23:00:00-04:00,20133.0,20137.5,20125.5,20131.5,1949
2024-06-28 00:00:00-04:00,20130.75,20130.75,20104.25,20108.5,3400
2024-06-28 01:00:00-04:00,20108.25,20112.25,20099.25,20109.25,2447
2024-06-28 02:00:00-04:00,20109.0,20131.75,20108.75,20114.75,5208
2024-06-28 03:00:00-04:00,20113.5,20123.25,20104.25,20105.25,5448
2024-06-28 04:00:00-04:00,20105.75,20117.5,20091.75,20115.0,6191
2024-06-28 05:00:00-04:00,20115.25,20133.0,20114.0,20126.75,5365
2024-06-28 06:00:00-04:00,20125.75,20129.75,20115.75,20126.25,3925
2024-06-28 07:00:00-04:00,20126.25,20129.5,20118.75,20127.0,4775
2024-06-28 08:00:00-04:00,20126.5,20178.0,20078.0,20082.25,34173
2024-06-28 09:00:00-04:00,20082.25,20149.0,20039.25,20147.75,93586
2024-06-28 10:00:00-04:00,20148.25,20273.25,20119.5,20140.75,142088
2024-06-28 11:00:00-04:00,20140.25,20140.75,20075.75,20108.25,87013
2024-06-28 12:00:00-04:00,20109.0,20115.25,19985.25,20036.25,83393
2024-06-28 13:00:00-04:00,20036.0,20072.5,20017.25,20041.0,43722
2024-06-28 14:00:00-04:00,20040.25,20071.75,20003.25,20012.5,47521
2024-06-28 15:00:00-04:00,20012.5,20018.25,19906.25,19932.25,123065
2024-06-28 16:00:00-04:00,19932.5,19976.75,19931.25,19966.5,25923
2024-06-30 18:00:00-04:00,19970.0,19984.5,19944.25,19973.75,5195
2024-06-30 19:00:00-04:00,19972.75,19973.75,19934.25,19946.0,5107
2024-06-30 20:00:00-04:00,19946.25,19983.5,19931.5,19982.75,4804
2024-06-30 21:00:00-04:00,19982.25,19992.5,19976.0,19990.25,3565
2024-06-30 22:00:00-04:00,19990.0,20002.25,19988.25,19996.75,2939
2024-06-30 23:00:00-04:00,19997.25,20005.0,19985.75,19996.25,3506
2024-07-01 00:00:00-04:00,19995.75,19997.25,19974.75,19980.5,2866
2024-07-01 01:00:00-04:00,19980.5,20008.5,19977.75,20007.25,3308
2024-07-01 02:00:00-04:00,20007.25,20020.75,20000.5,20006.75,6264
2024-07-01 03:00:00-04:00,20007.5,20013.0,19931.0,19945.0,14403
2024-07-01 04:00:00-04:00,19945.75,19989.75,19916.25,19926.0,14175
2024-07-01 05:00:00-04:00,19927.0,19940.0,19901.5,19936.0,11251
2024-07-01 06:00:00-04:00,19935.5,19958.25,19930.0,19953.0,5657
2024-07-01 07:00:00-04:00,19953.5,19983.25,19951.0,19975.5,7894
2024-07-01 08:00:00-04:00,19975.0,19990.75,19963.25,19978.25,11899
2024-07-01 09:00:00-04:00,19978.75,19992.5,19841.25,19887.75,96190
2024-07-01 10:00:00-04:00,19888.0,19950.5,19811.75,19907.75,135229
2024-07-01 11:00:00-04:00,19907.75,19976.25,19885.0,19975.5,69198
2024-07-01 12:00:00-04:00,19975.75,20026.5,19957.25,20013.5,55257
2024-07-01 13:00:00-04:00,20013.75,20020.25,19977.5,19999.25,36893
2024-07-01 14:00:00-04:00,19999.5,20050.75,19982.5,20013.75,48021
2024-07-01 15:00:00-04:00,20013.75,20074.0,19983.75,20049.25,75556
2024-07-01 16:00:00-04:00,20049.0,20059.75,20038.0,20042.5,12212
2024-07-01 18:00:00-04:00,20045.75,20054.5,20029.0,20030.75,0
2024-07-01 19:00:00-04:00,20031.0,20032.0,20012.0,20019.5,2859
2024-07-01 20:00:00-04:00,20019.5,20026.25,19969.0,19986.0,6790
2024-07-01 21:00:00-04:00,19986.5,19999.5,19978.75,19987.0,3365
2024-07-01 22:00:00-04:00,19986.75,19992.25,19961.75,19973.75,3296
2024-07-01 23:00:00-04:00,19973.5,19982.5,19962.25,19980.5,2960
2024-07-02 00:00:00-04:00,19981.25,19990.75,19978.25,19982.25,2136
2024-07-02 01:00:00-04:00,19982.5,20014.0,19976.25,20010.0,3225
2024-07-02 02:00:00-04:00,20010.5,20016.25,19982.0,19989.25,4885
2024-07-02 03:00:00-04:00,19989.5,19989.5,19935.75,19965.75,12423
2024-07-02 04:00:00-04:00,19965.25,19975.25,19933.75,19958.5,9100
2024-07-02 05:00:00-04:00,19959.0,19969.75,19940.0,19956.5,6162
2024-07-02 06:00:00-04:00,19956.75,19966.5,19944.75,19962.0,4783
2024-07-02 07:00:00-04:00,19962.5,19964.5,19910.0,19933.25,10826
2024-07-02 08:00:00-04:00,19932.75,19960.5,19927.25,19946.0,13261
2024-07-02 09:00:00-04:00,19946.25,20098.0,19943.25,20062.5,107154
2024-07-02 10:00:00-04:00,20063.5,20124.25,20017.75,20111.0,116529
2024-07-02 11:00:00-04:00,20111.25,20156.25,20084.75,20094.5,68724
2024-07-02 12:00:00-04:00,20094.75,20127.75,20065.25,20126.75,45728
2024-07-02 13:00:00-04:00,20127.25,20216.0,20120.0,20209.0,58816
2024-07-02 14:00:00-04:00,20209.25,20240.0,20204.0,20223.0,42887
2024-07-02 15:00:00-04:00,20222.5,20259.25,20208.0,20256.75,62479
2024-07-02 16:00:00-04:00,20256.5,20257.25,20229.0,20240.0,16696
2024-07-02 18:00:00-04:00,20241.0,20251.25,20231.5,20247.25,0
2024-07-02 19:00:00-04:00,20247.25,20252.0,20233.0,20237.25,2035
2024-07-02 20:00:00-04:00,20237.75,20252.75,20236.5,20244.5,2545
2024-07-02 21:00:00-04:00,20244.0,20247.0,20232.25,20239.25,2640
2024-07-02 22:00:00-04:00,20239.0,20246.25,20232.0,20240.75,2344
2024-07-02 23:00:00-04:00,20239.75,20247.0,20231.5,20236.0,2522
2024-07-03 09:30:00-04:00,20219.0,20279.5,20207.0,20274.25,76838
2024-07-03 10:30:00-04:00,20275.5,20320.75,20235.75,20313.0,90948
2024-07-03 11:30:00-04:00,20313.25,20382.5,20292.5,20379.5,68563
2024-07-03 12:30:00-04:00,20379.25,20423.5,20369.75,20414.0,69862
2024-07-05 00:00:00-04:00,20414.75,20427.0,20412.5,20422.75,46702
2024-07-05 01:00:00-04:00,20422.75,20432.0,20417.5,20429.25,2503
2024-07-05 02:00:00-04:00,20429.25,20460.0,20426.5,20444.25,6278
2024-07-05 03:00:00-04:00,20445.0,20455.0,20427.75,20442.0,6825
2024-07-05 04:00:00-04:00,20441.5,20457.75,20425.5,20429.0,6659
2024-07-05 05:00:00-04:00,20429.0,20443.5,20426.25,20432.25,3832
2024-07-05 06:00:00-04:00,20432.0,20449.5,20427.5,20440.75,3652
2024-07-05 07:00:00-04:00,20441.5,20448.0,20427.0,20433.25,5368
2024-07-05 08:00:00-04:00,20433.25,20496.0,20373.0,20425.75,25807
2024-07-05 09:00:00-04:00,20425.5,20517.0,20411.25,20513.75,99919
2024-07-05 10:00:00-04:00,20514.75,20552.0,20462.25,20524.25,101861
2024-07-05 11:00:00-04:00,20523.5,20607.0,20510.0,20596.25,64247
2024-07-05 12:00:00-04:00,20596.0,20617.0,20577.0,20589.0,45516
2024-07-05 13:00:00-04:00,20589.25,20638.5,20575.75,20624.25,42525
2024-07-05 14:00:00-04:00,20624.75,20629.5,20594.25,20614.0,36141
2024-07-05 15:00:00-04:00,20613.75,20639.5,20608.25,20622.25,58540
2024-07-05 16:00:00-04:00,20622.0,20622.25,20590.25,20591.5,15286
2024-07-07 18:00:00-04:00,20591.5,20618.0,20581.25,20600.0,4747
2024-07-07 19:00:00-04:00,20600.0,20608.75,20586.75,20590.75,2870
2024-07-07 20:00:00-04:00,20590.5,20599.5,20583.75,20588.25,3131
2024-07-07 21:00:00-04:00,20587.75,20601.25,20579.25,20594.25,3223
2024-07-07 22:00:00-04:00,20594.0,20602.75,20590.75,20598.75,1961
2024-07-07 23:00:00-04:00,20598.0,20600.75,20592.25,20598.0,1829
2024-07-08 00:00:00-04:00,20597.25,20597.5,20588.0,20588.75,1314
2024-07-08 01:00:00-04:00,20588.0,20595.5,20583.5,20584.5,2006
2024-07-08 02:00:00-04:00,20584.25,20601.0,20583.0,20598.75,3610
2024-07-08 03:00:00-04:00,20598.5,20607.75,20589.25,20606.25,6816
2024-07-08 04:00:00-04:00,20607.0,20615.75,20598.75,20602.25,5798
2024-07-08 05:00:00-04:00,20602.0,20620.75,20601.0,20612.25,4323
2024-07-08 06:00:00-04:00,20611.75,20618.25,20608.0,20610.0,3933
2024-07-08 07:00:00-04:00,20610.0,20631.25,20605.0,20628.5,6856
2024-07-08 08:00:00-04:00,20628.25,20637.5,20624.25,20628.75,10095
2024-07-08 09:00:00-04:00,20629.0,20653.5,20600.5,20634.75,85063
2024-07-08 10:00:00-04:00,20635.0,20642.25,20588.0,20609.0,85166
2024-07-08 11:00:00-04:00,20609.25,20670.75,20603.75,20667.25,65531
2024-07-08 12:00:00-04:00,20668.0,20669.75,20609.0,20634.25,45951
2024-07-08 13:00:00-04:00,20634.75,20668.25,20625.75,20653.75,32630
2024-07-08 14:00:00-04:00,20653.5,20656.25,20609.0,20646.0,41619
2024-07-08 15:00:00-04:00,20646.0,20688.0,20617.75,20666.0,56887
2024-07-08 16:00:00-04:00,20666.25,20687.25,20656.0,20684.5,14568
2024-07-08 18:00:00-04:00,20681.0,20699.0,20672.5,20689.0,0
2024-07-08 19:00:00-04:00,20689.0,20740.0,20688.25,20738.5,8002
2024-07-08 20:00:00-04:00,20738.0,20748.75,20722.0,20728.5,10151
2024-07-08 21:00:00-04:00,20728.75,20737.5,20709.0,20711.0,5626
2024-07-08 22:00:00-04:00,20711.0,20721.5,20704.0,20715.5,4461
2024-07-08 23:00:00-04:00,20715.25,20736.0,20714.75,20734.25,2556
2024-07-09 00:00:00-04:00,20734.25,20740.5,20729.25,20738.0,2020
2024-07-09 01:00:00-04:00,20738.25,20742.5,20721.5,20725.5,3708
2024-07-09 02:00:00-04:00,20725.75,20727.75,20715.5,20725.5,3134
2024-07-09 03:00:00-04:00,20724.75,20739.75,20712.25,20732.5,6579
2024-07-09 04:00:00-04:00,20732.75,20740.75,20725.0,20732.75,4778
2024-07-09 05:00:00-04:00,20732.5,20747.75,20731.0,20740.0,3949
2024-07-09 06:00:00-04:00,20740.5,20744.25,20731.0,20739.25,4111
2024-07-09 07:00:00-04:00,20739.25,20745.25,20718.5,20725.5,6470
2024-07-09 08:00:00-04:00,20726.0,20731.0,20703.25,20721.5,10816
2024-07-09 09:00:00-04:00,20722.0,20764.5,20716.25,20749.25,75525
2024-07-09 10:00:00-04:00,20749.5,20771.75,20680.5,20709.0,112290
2024-07-09 11:00:00-04:00,20708.75,20721.25,20670.25,20705.5,64648
2024-07-09 12:00:00-04:00,20705.25,20717.0,20644.0,20676.0,60093
2024-07-09 13:00:00-04:00,20676.25,20690.75,20615.75,20660.5,64258
2024-07-09 14:00:00-04:00,20660.25,20679.25,20641.75,20671.75,43050
2024-07-09 15:00:00-04:00,20671.75,20686.25,20654.5,20680.75,41828
2024-07-09 16:00:00-04:00,20682.25,20689.75,20672.0,20687.75,21002
2024-07-09 18:00:00-04:00,20686.0,20700.25,20684.5,20695.5,0
2024-07-09 19:00:00-04:00,20695.75,20703.5,20694.5,20697.75,1389
2024-07-09 20:00:00-04:00,20697.5,20710.75,20697.25,20709.25,3108
2024-07-09 21:00:00-04:00,20709.5,20711.25,20701.5,20702.0,2792
2024-07-09 22:00:00-04:00,20702.0,20713.0,20701.5,20710.25,2343
2024-07-09 23:00:00-04:00,20711.0,20715.5,20708.75,20709.5,1157
2024-07-10 00:00:00-04:00,20709.75,20717.25,20703.75,20715.75,1484
2024-07-10 01:00:00-04:00,20715.5,20717.0,20696.25,20697.5,2626
2024-07-10 02:00:00-04:00,20697.0,20715.25,20697.0,20700.75,3329
2024-07-10 03:00:00-04:00,20701.25,20720.0,20697.75,20712.75,4649
2024-07-10 04:00:00-04:00,20712.25,20731.5,20711.0,20731.25,5539
2024-07-10 05:00:00-04:00,20731.0,20732.0,20721.25,20727.5,3915
2024-07-10 06:00:00-04:00,20727.75,20742.0,20725.0,20737.0,4693
2024-07-10 07:00:00-04:00,20736.75,20760.0,20730.25,20750.0,6421
2024-07-10 08:00:00-04:00,20749.5,20767.25,20748.25,20754.0,12843
2024-07-10 09:00:00-04:00,20754.75,20777.75,20721.5,20763.75,85884
2024-07-10 10:00:00-04:00,20765.25,20796.5,20723.75,20729.5,101135
2024-07-10 11:00:00-04:00,20729.5,20769.5,20703.0,20767.25,63437
2024-07-10 12:00:00-04:00,20767.0,20850.0,20760.25,20847.75,68071
2024-07-10 13:00:00-04:00,20847.5,20880.5,20840.5,20874.0,51228
2024-07-10 14:00:00-04:00,20874.5,20895.25,20861.0,20879.75,36348
2024-07-10 15:00:00-04:00,20879.5,20916.75,20853.0,20894.25,79891
2024-07-10 16:00:00-04:00,20894.0,20897.25,20878.0,20896.5,18303
2024-07-10 18:00:00-04:00,20895.5,20899.0,20880.5,20889.75,0
2024-07-10 19:00:00-04:00,20889.25,20889.75,20877.0,20881.25,2339
2024-07-10 20:00:00-04:00,20881.25,20884.5,20859.0,20862.5,3735
2024-07-10 21:00:00-04:00,20862.25,20878.0,20853.25,20877.25,4585
2024-07-10 22:00:00-04:00,20877.0,20881.0,20871.25,20873.75,2194
2024-07-10 23:00:00-04:00,20873.5,20884.0,20869.75,20882.25,2077
2024-07-11 00:00:00-04:00,20883.75,20884.75,20878.25,20880.0,1098
2024-07-11 01:00:00-04:00,20880.5,20887.25,20867.25,20869.25,2431
2024-07-11 02:00:00-04:00,20868.75,20888.75,20868.0,20881.0,4075
2024-07-11 03:00:00-04:00,20880.5,20887.25,20873.5,20883.25,3895
2024-07-11 04:00:00-04:00,20883.75,20891.75,20876.25,20881.0,4945
2024-07-11 05:00:00-04:00,20881.5,20885.0,20872.75,20882.75,3805
2024-07-11 06:00:00-04:00,20882.75,20884.25,20876.25,20881.25,3277
2024-07-11 07:00:00-04:00,20881.5,20887.0,20879.25,20882.75,3696
2024-07-11 08:00:00-04:00,20881.0,20983.75,20865.75,20892.25,56419
2024-07-11 09:00:00-04:00,20892.25,20918.25,20822.5,20869.5,121222
2024-07-11 10:00:00-04:00,20869.25,20872.0,20600.75,20604.0,172964
2024-07-11 11:00:00-04:00,20604.0,20647.5,20475.75,20480.75,147300
2024-07-11 12:00:00-04:00,20481.5,20539.25,20442.25,20443.5,96502
2024-07-11 13:00:00-04:00,20444.0,20483.5,20385.75,20391.0,72959
2024-07-11 14:00:00-04:00,20390.5,20470.5,20377.25,20468.25,62931
2024-07-11 15:00:00-04:00,20468.25,20493.75,20429.0,20429.25,93467
2024-07-11 16:00:00-04:00,20429.75,20462.25,20409.25,20432.75,21697
2024-07-11 18:00:00-04:00,20432.75,20450.0,20420.0,20441.75,0
2024-07-11 19:00:00-04:00,20441.75,20458.75,20403.25,20414.5,4947
2024-07-11 20:00:00-04:00,20415.0,20449.5,20409.75,20434.25,6311
2024-07-11 21:00:00-04:00,20434.0,20443.25,20421.5,20430.0,4172
2024-07-11 22:00:00-04:00,20430.25,20432.75,20417.5,20420.0,4935
2024-07-11 23:00:00-04:00,20420.0,20425.0,20411.75,20421.5,1928
2024-07-12 00:00:00-04:00,20420.5,20426.0,20387.0,20396.0,3447
2024-07-12 01:00:00-04:00,20396.5,20421.75,20371.75,20418.25,5750
2024-07-12 02:00:00-04:00,20418.0,20437.0,20403.75,20423.75,4645
2024-07-12 03:00:00-04:00,20423.75,20431.0,20381.0,20402.0,6770
2024-07-12 04:00:00-04:00,20401.0,20437.0,20401.0,20435.5,7636
2024-07-12 05:00:00-04:00,20436.0,20448.0,20417.75,20436.5,6844
2024-07-12 06:00:00-04:00,20435.0,20447.0,20413.0,20428.25,5603
2024-07-12 07:00:00-04:00,20428.5,20445.5,20404.0,20443.5,7446
2024-07-12 08:00:00-04:00,20443.75,20468.5,20335.0,20448.0,28433
2024-07-12 09:00:00-04:00,20447.5,20549.75,20421.75,20542.75,103616
2024-07-12 10:00:00-04:00,20543.5,20661.25,20522.0,20636.25,120409
2024-07-12 11:00:00-04:00,20636.25,20666.75,20589.75,20595.0,68432
2024-07-12 12:00:00-04:00,20594.75,20632.75,20554.75,20630.5,66476
2024-07-12 13:00:00-04:00,20630.5,20741.0,20622.75,20709.25,64407
2024-07-12 14:00:00-04:00,20710.0,20723.75,20681.25,20710.0,48235
2024-07-12 15:00:00-04:00,20709.0,20712.0,20510.25,20539.75,119987
2024-07-12 16:00:00-04:00,20540.25,20562.25,20525.75,20540.0,18049
2024-07-12 17:00:00-04:00,20539.75,20539.80078125,20539.75,20539.75,1
2024-07-14 18:00:00-04:00,20580.0,20590.0,20508.0,20543.5,9218
2024-07-14 19:00:00-04:00,20543.25,20561.0,20529.25,20560.0,4031
2024-07-14 20:00:00-04:00,20560.75,20577.75,20548.75,20570.0,3799
2024-07-14 21:00:00-04:00,20570.25,20580.75,20567.5,20574.75,2904
2024-07-14 22:00:00-04:00,20575.25,20581.5,20560.0,20573.0,5687
2024-07-14 23:00:00-04:00,20572.0,20579.75,20569.5,20574.25,1449
2024-07-15 00:00:00-04:00,20575.5,20591.5,20573.0,20589.0,1975
2024-07-15 01:00:00-04:00,20588.0,20613.5,20586.5,20609.0,3149
2024-07-15 02:00:00-04:00,20608.25,20620.75,20597.0,20619.0,4297
2024-07-15 03:00:00-04:00,20619.25,20632.5,20611.5,20616.25,5783
2024-07-15 04:00:00-04:00,20616.25,20631.5,20615.0,20627.25,5403
2024-07-15 05:00:00-04:00,20626.5,20631.75,20621.25,20624.75,3416
2024-07-15 06:00:00-04:00,20624.5,20635.75,20607.75,20628.0,4570
2024-07-15 07:00:00-04:00,20627.75,20652.5,20616.25,20620.75,10081
2024-07-15 08:00:00-04:00,20621.25,20637.5,20593.75,20602.0,14542
2024-07-15 09:00:00-04:00,20602.25,20666.25,20581.75,20628.0,107499
2024-07-15 10:00:00-04:00,20627.5,20738.5,20623.25,20727.75,87934
2024-07-15 11:00:00-04:00,20727.75,20797.0,20664.0,20701.25,93283
2024-07-15 12:00:00-04:00,20700.75,20704.75,20603.25,20651.5,81470
2024-07-15 13:00:00-04:00,20652.25,20653.0,20556.5,20569.5,78275
2024-07-15 14:00:00-04:00,20569.75,20633.0,20547.5,20617.75,54054
2024-07-15 15:00:00-04:00,20617.5,20643.25,20506.25,20593.5,92134
2024-07-15 16:00:00-04:00,20593.25,20631.0,20583.75,20583.75,17581
2024-07-15 18:00:00-04:00,20628.0,20647.0,20624.25,20634.75,0
2024-07-15 19:00:00-04:00,20634.25,20643.5,20630.25,20631.75,2177
2024-07-15 20:00:00-04:00,20632.0,20640.25,20619.0,20627.5,3238
2024-07-15 21:00:00-04:00,20628.25,20637.0,20620.0,20632.75,5308
2024-07-15 22:00:00-04:00,20632.75,20655.0,20632.75,20653.5,3494
2024-07-15 23:00:00-04:00,20653.0,20653.5,20640.0,20651.0,1774
2024-07-16 00:00:00-04:00,20647.5,20653.25,20638.75,20639.25,1527
2024-07-16 01:00:00-04:00,20639.75,20649.0,20633.5,20640.0,2069
2024-07-16 02:00:00-04:00,20640.25,20641.5,20613.25,20619.25,3621
2024-07-16 03:00:00-04:00,20620.0,20620.0,20563.25,20581.5,8902
2024-07-16 04:00:00-04:00,20582.0,20606.0,20541.75,20602.25,10968
2024-07-16 05:00:00-04:00,20602.75,20610.5,20575.75,20600.75,5923
2024-07-16 06:00:00-04:00,20599.75,20635.5,20596.25,20619.5,6872
2024-07-16 07:00:00-04:00,20620.0,20637.5,20617.0,20630.75,7875
2024-07-16 08:00:00-04:00,20631.0,20653.5,20575.0,20637.75,14950
2024-07-16 09:00:00-04:00,20638.0,20684.5,20567.0,20581.0,86206
2024-07-16 10:00:00-04:00,20581.25,20595.0,20485.5,20539.5,127062
2024-07-16 11:00:00-04:00,20532.0,20608.5,20522.5,20550.5,71443
2024-07-16 12:00:00-04:00,20550.75,20567.25,20464.5,20545.5,75262
2024-07-16 13:00:00-04:00,20544.75,20544.75,20495.0,20525.5,43615
2024-07-16 14:00:00-04:00,20525.25,20590.25,20485.75,20590.0,57912
2024-07-16 15:00:00-04:00,20590.0,20614.25,20558.75,20599.5,64089
2024-07-16 16:00:00-04:00,20599.75,20608.0,20586.25,20588.5,14848
2024-07-16 18:00:00-04:00,20591.0,20597.75,20578.75,20589.0,0
2024-07-16 19:00:00-04:00,20589.5,20590.25,20557.0,20565.25,3094
2024-07-16 20:00:00-04:00,20565.5,20579.25,20557.5,20563.5,2301
2024-07-16 21:00:00-04:00,20563.5,20564.5,20546.75,20550.5,2926
2024-07-16 22:00:00-04:00,20551.25,20563.5,20547.25,20552.25,1999
2024-07-16 23:00:00-04:00,20552.25,20555.0,20525.75,20534.0,3031
2024-07-17 00:00:00-04:00,20535.25,20535.25,20517.0,20524.5,2425
2024-07-17 01:00:00-04:00,20524.25,20535.0,20507.25,20509.0,4794
2024-07-17 02:00:00-04:00,20509.75,20513.25,20415.5,20455.0,14345
2024-07-17 03:00:00-04:00,20455.25,20458.0,20347.0,20363.0,20685
2024-07-17 04:00:00-04:00,20363.25,20377.0,20308.25,20343.5,22433
2024-07-17 05:00:00-04:00,20343.25,20357.0,20320.25,20343.5,8888
2024-07-17 06:00:00-04:00,20343.25,20367.75,20320.5,20334.0,10227
2024-07-17 07:00:00-04:00,20334.5,20349.5,20259.75,20286.75,23291
2024-07-17 08:00:00-04:00,20286.5,20320.25,20273.25,20280.5,22768
2024-07-17 09:00:00-04:00,20280.25,20297.0,20206.25,20209.0,116078
2024-07-17 10:00:00-04:00,20209.0,20212.75,20097.75,20123.5,146973
2024-07-17 11:00:00-04:00,20123.0,20151.75,20053.0,20086.75,95860
2024-07-17 12:00:00-04:00,20087.0,20089.25,20007.75,20063.0,89336
2024-07-17 13:00:00-04:00,20063.5,20084.5,20011.25,20031.5,66919
2024-07-17 14:00:00-04:00,20032.0,20075.0,20011.75,20026.25,54993
2024-07-17 15:00:00-04:00,20026.0,20072.5,19987.75,19992.25,93387
2024-07-17 16:00:00-04:00,19992.5,20024.75,19966.0,20016.75,26427
2024-07-17 18:00:00-04:00,20024.25,20067.0,20024.25,20061.5,0
2024-07-17 19:00:00-04:00,20061.5,20067.75,20051.75,20058.5,2681
2024-07-17 20:00:00-04:00,20058.0,20074.25,20054.0,20063.5,4453
2024-07-17 21:00:00-04:00,20063.5,20080.0,20052.5,20070.0,4895
2024-07-17 22:00:00-04:00,20071.0,20072.25,20055.25,20062.0,3416
2024-07-17 23:00:00-04:00,20062.25,20064.0,20025.0,20050.75,3750
2024-07-18 00:00:00-04:00,20051.0,20055.5,20036.0,20053.0,2605
2024-07-18 01:00:00-04:00,20052.75,20078.25,20045.5,20075.5,3631
2024-07-18 02:00:00-04:00,20076.0,20162.5,20058.0,20140.25,17306
2024-07-18 03:00:00-04:00,20141.5,20144.25,20036.25,20099.25,18635
2024-07-18 04:00:00-04:00,20099.0,20125.75,20062.5,20125.25,12099
2024-07-18 05:00:00-04:00,20124.75,20128.75,20058.75,20062.25,10179
2024-07-18 06:00:00-04:00,20062.0,20080.75,20018.5,20072.75,12958
2024-07-18 07:00:00-04:00,20073.5,20091.75,20058.75,20088.0,8717
2024-07-18 08:00:00-04:00,20087.75,20148.0,20073.5,20145.0,19061
2024-07-18 09:00:00-04:00,20144.75,20162.5,20019.75,20063.5,111362
2024-07-18 10:00:00-04:00,20069.25,20107.0,19893.25,19989.75,162961
