final_pnl
928.0
2403.5
693.0
7617.0
6390.5
8160.0
1104.5
3765.0
-1667.5
5514.0
7670.5
10312.0
8956.5
-365.5
4024.0
7912.5
13031.0
1694.0
12850.5
2464.0
5421.0
1028.5
-774.0
2492.5
4672.0
6263.5
5206.0
8573.0
4759.5
-1278.5
947.5
8628.0
-2809.5
6255.5
-6980.0
3840.5
1659.0
-6318.0
7183.5
-4725.5
7839.5
1689.0
10976.0
1971.5
2800.5
3869.5
-627.0
1090.5
-2531.5
6016.5
5630.5
1034.5
-1263.5
2928.5
4299.0
2948.5
6572.5
6313.5
1076.5
5653.0
3745.5
840.0
16745.0
-3206.0
-4787.5
3180.5
6293.0
-675.5
-5515.5
7287.0
4323.5
2684.5
13772.5
5457.5
2171.0
-3633.5
13189.0
8100.0
-1160.0
2365.5
8691.5
-1121.0
5696.5
7654.0
-818.5
5593.0
5196.5
9272.5
-4572.0
-638.5
6539.5
8401.5
10381.5
1927.5
777.0
17627.5
9274.0
1754.0
-4127.0
7622.0
6854.5
2049.0
-1224.0
4530.5
-644.5
5124.5
3594.0
-150.5
4651.0
8982.0
2525.0
-2440.0
113.5
4201.0
7899.5
1634.0
-4813.0
4642.5
8408.5
9178.0
1620.0
3344.0
-954.0
-4477.0
2979.5
9618.0
1268.5
3735.0
-1709.5
7319.5
6223.5
5789.5
-3403.5
3955.5
8928.0
-4030.0
8511.5
3864.0
-551.0
-10445.0
-1178.0
3139.0
-4210.0
8724.5
6329.5
9598.0
16694.0
12545.5
9264.0
6310.0
-10091.0
811.0
-1751.5
7421.0
3803.0
-27.5
7391.5
14695.0
1622.5
3264.0
-4506.5
579.5
4706.0
7421.0
514.0
9183.0
155.5
6543.5
403.0
5605.0
-4745.5
6975.0
1380.5
3928.5
6136.5
3410.0
8043.0
5994.5
6598.0
6059.5
3902.5
9075.0
5307.0
9223.0
6532.0
554.5
-2132.5
12908.5
6390.0
6052.5
11110.0
1857.0
3016.5
-2488.5
2790.0
8780.5
1164.5
6898.5
8671.5
3863.0
1436.5
805.5
3967.5
7421.0
333.5
-625.0
2315.5
-2308.0
1432.0
5049.5
7104.0
4143.5
1441.0
-1459.5
-1789.5
-3661.0
4615.0
3829.0
1083.0
5236.5
2839.5
2039.0
9290.5
573.5
3405.5
-1309.0
4942.5
13409.0
1368.0
-6223.5
3800.5
6698.0
3937.0
6997.0
2715.5
-1686.0
2947.0
9835.0
5043.5
1394.0
12939.0
2972.0
8490.5
-202.5
-3575.5
2782.5
6553.0
2751.0
-2103.0
-1180.5
1204.0
5276.0
436.5
4806.0
6852.5
4930.0
4906.5
7896.0
5140.0
2615.5
9761.0
945.5
1103.0
5921.5
-377.0
3157.0
1700.5
6398.5
2077.5
36.0
9748.5
-1371.5
-138.5
6885.5
3637.5
434.0
-1548.5
3025.5
8541.5
6424.5
3964.0
8551.5
-5542.5
8345.0
5066.5
657.0
11663.0
7100.5
2379.5
-3436.5
-1504.5
11596.0
17840.5
-1366.0
11348.5
2820.5
8071.5
3918.5
2817.0
13904.0
198.5
19222.5
2181.5
8470.0
1761.0
10316.0
4117.5
12960.0
7379.0
3231.5
9976.5
4870.0
8038.5
-842.0
-1462.0
10178.5
2816.0
2556.0
7340.5
5233.5
3784.5
11580.0
7104.5
7335.0
7035.0
8220.0
1995.5
-604.5
5425.0
-7888.0
154.5
4933.0
-4501.5
5178.0
1730.5
-982.5
-4459.5
-906.5
10260.0
5453.5
4476.0
3452.0
-2040.5
-2578.0
3016.0
-4229.5
6146.0
5344.5
3455.0
10568.5
4644.0
10766.5
-1576.5
4083.5
-1183.5
5657.0
1424.0
-1400.5
-2861.0
5288.0
-541.5
-2090.5
3343.0
4795.5
10392.5
1820.0
-7252.5
2377.0
11132.0
2256.0
2093.5
7462.5
9061.0
-4528.5
4491.5
-4497.5
3425.5
397.5
12120.0
-7177.5
10120.0
5053.0
7756.0
-104.0
7233.5
4046.0
-4307.5
7337.0
3502.5
11961.0
3317.5
1249.5
2649.0
5753.5
7497.0
4913.5
-3294.5
3734.5
9397.5
-2083.0
773.0
2008.5
-1415.5
5553.0
1423.5
2675.0
-4737.5
6850.5
10579.5
5267.0
-5080.5
-3651.0
5462.0
3857.0
2281.0
799.0
-4230.5
2301.0
15732.5
5550.0
2858.0
4403.0
-4756.0
3126.0
296.0
2202.5
2583.0
7993.0
-2376.0
899.0
4828.0
5222.0
959.0
1482.0
-860.0
4315.5
-1983.0
-471.5
10882.0
1800.0
3370.5
8797.5
-6658.0
-18.0
-2391.5
10279.0
2000.0
714.0
1701.0
7070.0
3466.5
10387.5
8035.0
3458.0
3385.0
-7163.5
1132.0
493.0
-626.0
-7565.0
8025.5
16255.0
-3536.5
5801.0
11072.5
1769.0
3720.5
3272.0
2425.0
-1043.0
5038.0
6860.5
5448.0
4414.5
1233.0
4417.0
1886.5
-402.0
7302.5
1297.0
7197.0
7164.5
16165.5
-4326.5
6115.0
-4585.0
3241.0
4502.0
15975.5
-852.0
429.0
932.5
874.5
13097.0
6803.0
4871.5
10895.0
794.0
2122.5
12963.5
5968.5
1370.5
654.0
1345.5
8396.5
6700.0
-4569.5
-1653.5
76.5
3770.5
-7233.5
2354.0
5347.0
-5282.0
-3461.0
549.0
1210.5
-571.0
3915.5
1324.0
3598.0
5291.0
1815.5
9578.0
9088.0
5260.5
10527.0
6462.5
2111.5
891.0
4208.0
-4291.0
2238.0
1528.5
-1606.0
12633.0
2616.0
8338.5
4898.0
-3694.5
632.5
-1646.5
3352.0
5465.5
4860.0
-773.5
3580.0
4814.0
-2994.5
4639.0
2366.0
4164.0
2411.0
5436.5
5418.0
2688.0
-3060.5
3940.0
-1367.0
1249.0
5616.5
8209.5
4324.5
6448.5
1037.0
57.5
4461.5
-5888.5
337.0
2469.5
11974.0
10413.5
9369.0
-6151.0
-1895.5
2511.0
-3394.0
5158.5
-4260.0
11837.5
312.0
7333.5
6484.0
-1474.0
2401.0
14682.5
6163.0
2596.5
12608.0
9563.0
12191.0
-724.0
-165.0
-6947.0
2743.0
337.0
-4262.0
4727.5
6053.0
2699.5
2368.5
-6763.5
3436.0
766.0
10028.0
14742.0
2758.5
2790.0
4602.5
4627.5
1723.0
10961.0
-1068.0
3884.5
7873.5
-6432.5
8061.5
8116.5
10962.0
3379.0
-7362.0
5878.5
3756.0
-2388.5
-649.5
6321.0
4274.0
-525.0
5732.5
88.0
-2971.0
3155.5
4828.5
5541.0
-1734.0
8416.5
737.5
5724.5
-1325.5
-652.0
-2939.0
1861.0
1872.5
9694.0
6365.0
10494.0
1295.5
-2450.0
1265.5
76.0
-1037.5
11158.0
8935.0
7191.5
7941.5
704.0
-5002.0
8451.5
7305.5
9825.0
4454.0
-6280.5
1653.5
12421.0
-3243.0
-2290.5
13157.5
1356.0
2558.0
496.5
8088.0
-1914.5
5684.5
4586.0
-907.0
1433.5
1954.0
7308.0
9071.5
6203.5
1017.5
-4958.0
7726.5
6116.5
-3024.0
1933.5
-87.5
3123.5
-1427.0
2531.5
3528.5
1171.0
3460.0
2990.0
3911.5
1712.5
5117.5
8910.5
-1118.0
-369.5
2574.0
-260.5
7684.5
5301.5
7160.0
4661.5
21.5
3717.5
4937.5
-5226.5
6369.5
2837.0
3227.0
7305.0
10269.0
-1113.0
6917.0
11928.0
4155.5
7579.5
5155.5
7272.5
2929.5
225.0
3910.0
-624.5
7351.5
1615.5
1743.5
-6012.5
3805.5
-483.0
6967.5
3686.5
-4382.0
-511.5
3354.5
-4045.0
2268.5
3440.0
-1273.5
-4864.0
5400.0
-2327.0
9464.5
2720.5
228.0
8513.0
5712.5
30.0
14500.0
925.0
-3408.5
10672.0
7465.5
1790.0
2265.5
6291.0
3546.5
12073.0
2943.0
-2545.5
1033.5
4163.5
-2874.5
2684.5
3754.5
1214.5
-376.0
1972.0
4406.0
5434.0
7028.0
9970.5
-5006.0
2011.0
9406.0
2390.5
3714.0
10790.0
4089.5
2174.5
3856.0
100.5
-5632.5
5305.5
6600.0
8150.0
4713.5
17198.0
14805.5
4189.0
1783.0
6073.0
-1232.0
3018.0
641.0
11781.0
3319.5
-3290.0
6154.5
4055.0
5545.0
14448.5
7642.0
4703.5
9385.0
-322.5
-2076.5
-3045.0
6892.0
-2708.0
-3721.5
630.0
227.5
5572.5
2320.0
9272.5
2541.5
3247.5
7550.5
-1736.5
5247.0
-225.0
8200.5
6137.0
9394.0
3339.5
3304.5
-2076.5
-2840.5
-3448.0
3484.5
4032.5
4967.5
452.0
8855.5
4939.0
6139.5
-254.0
-1644.0
1018.0
-767.5
8396.5
-1453.5
294.0
8222.0
6564.0
3641.0
2174.5
7597.5
2458.0
1847.5
-903.0
975.0
7290.0
14982.5
4831.0
11594.0
-8.0
-2222.0
2965.0
6098.5
-2390.0
5012.0
1122.0
-1154.5
8950.0
11010.5
860.5
5446.0
5527.5
206.5
-2317.0
8839.5
13320.0
5173.0
3132.5
4566.5
7815.0
938.0
8429.5
526.0
5584.5
1862.5
13139.0
12702.5
7616.0
11853.5
18145.5
9828.5
5280.5
2977.5
4184.5
1556.0
34.0
5469.5
1829.5
9255.5
-2272.0
9715.5
5322.5
8151.0
-1147.5
6418.5
1200.0
2495.0
6445.5
-3281.5
-2814.0
11210.0
-1149.0
-2678.0
3961.0
11101.5
8367.0
3928.0
274.5
-1328.5
5872.5
11760.0
-1291.5
3737.5
-1741.0
4940.0
7591.5
14981.0
14404.0
3845.0
2268.0
7356.0
4605.5
7940.5
2053.0
7289.5
1785.5
11660.0
-7031.0
-4715.0
14537.0
6840.5
-862.0
695.0
7006.5
-2581.0
1345.5
12485.0
6065.0
5236.0
2831.0
3787.0
-867.5
2092.0
10012.0
8140.0
1860.0
2985.0
1896.0
3743.0
14439.5
6289.5
7338.5
-4264.5
2823.5
12291.0
-4866.0
4924.5
1255.0
-757.0
1822.5
9981.5
12090.0
6000.0
5746.0
3042.5
724.0
-6906.0
6582.0
7784.0
3503.0
-1272.0
10654.0
11048.0
10615.0
2913.5
-2956.0
-9787.0
8106.5
6933.0
-2728.0
3086.5
684.0
2235.5
4120.5
-822.0
-8077.0
2836.5
4946.5
9802.5
6764.0
