datetime,open,high,low,close,volume
2026-05-14 20:50:00-04:00,29676.75,29687.0,29655.0,29684.5,720
2026-05-14 20:55:00-04:00,29685.0,29688.0,29675.0,29684.0,417
2026-05-14 21:00:00-04:00,29684.25,29691.5,29663.0,29669.25,714
2026-05-14 21:05:00-04:00,29669.5,29674.75,29651.75,29653.25,888
2026-05-14 21:10:00-04:00,29652.75,29658.5,29642.0,29657.0,639
2026-05-14 21:15:00-04:00,29656.25,29661.75,29638.75,29644.75,512
2026-05-14 21:20:00-04:00,29645.75,29645.75,29617.0,29620.0,1318
2026-05-14 21:25:00-04:00,29620.5,29630.0,29581.5,29582.25,1647
2026-05-14 21:30:00-04:00,29581.0,29584.5,29546.0,29568.75,1667
2026-05-14 21:35:00-04:00,29569.5,29598.25,29567.0,29589.5,1045
2026-05-14 21:40:00-04:00,29590.5,29604.5,29577.5,29584.25,763
2026-05-14 21:45:00-04:00,29581.75,29584.25,29538.5,29547.25,1374
2026-05-14 21:50:00-04:00,29546.75,29551.25,29512.75,29534.25,1358
2026-05-14 21:55:00-04:00,29535.0,29549.25,29515.25,29519.0,1233
2026-05-14 22:00:00-04:00,29519.0,29539.5,29510.25,29537.5,1126
2026-05-14 22:05:00-04:00,29538.0,29540.0,29498.0,29514.5,1534
2026-05-14 22:10:00-04:00,29516.0,29532.75,29507.25,29509.75,883
2026-05-14 22:15:00-04:00,29507.75,29527.75,29493.75,29525.25,1278
2026-05-14 22:20:00-04:00,29525.0,29542.5,29521.25,29540.0,722
2026-05-14 22:25:00-04:00,29540.5,29555.75,29524.5,29525.5,811
2026-05-14 22:30:00-04:00,29524.0,29530.5,29503.5,29529.5,1107
2026-05-14 22:35:00-04:00,29529.5,29552.0,29520.25,29524.5,920
2026-05-14 22:40:00-04:00,29524.0,29556.75,29522.0,29554.5,554
2026-05-14 22:45:00-04:00,29555.25,29567.0,29547.5,29557.5,611
2026-05-14 22:50:00-04:00,29557.25,29600.25,29555.5,29584.5,1701
